L_http,L_https,L_numHyphens,L_numParams,L_numSubDomains,L_paramLen,L_pathLen,M_app,M_hasFBUrl,M_hasFBappURL,M_hasFBeventURL,M_hasLink,M_hasMessage,M_hasPicture,M_hasStory,M_length_of_link,M_postType,T_!,T_!!,T_:(,T_:),T_?,T_??,T_avgSentLen,T_avgWordLen,T_engDictWords,T_hashtagsPerWord,T_numChars,T_numHashtags,T_numSentences,T_numUrls,T_numWords,T_textRepFactor,T_upperCaseChars,T_urlsPerWord,U_category,U_gender,U_hasUsername,U_isPage,U_lenName,U_lenUsername,U_locale,U_pageLikes,U_wordsInName,Z_CLASS
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,0,1,1,21,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,16,19,2,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,contentsharing,1,0,0,1,1,1,1,102,4,0,0,0,0,0,0,52.0,4.3,17,0.0,86,0,2,1,20,1.0,11,0.05,0,1,1,0,17,18,1,0,3,NotSpam
1,0,2,6,3.0,10.666666666666666,1.0,web,0,0,0,1,1,1,0,66,1,0,0,0,0,1,0,107.0,20.6,0,0.0,102,0,1,2,5,1.0,8,0.4,9,0,1,1,22,14,0,1655,6,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,0,1,1,21,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,20,12,1,0,2,NotSpam
1,0,0,1,3.0,17.0,1.0,mobile,1,0,0,1,0,1,1,51,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,0,0,10,0,1,0,2,NotSpam
0,1,0,3,3.0,23.0,1.0,mobile,1,0,0,1,0,1,1,106,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,0,0,0,25,0,0,0,3,NotSpam
1,0,2,0,4.0,0,2.0,mobile,0,0,0,1,1,1,0,45,1,0,0,0,0,0,0,8.0,8.0,0,0.0,8,0,1,1,1,1.0,1,1.0,0,1,1,0,0,11,1,0,0,NotSpam
1,0,4,0,3.0,0,7.0,contentsharing,0,0,0,1,1,1,0,87,1,0,0,0,0,0,0,42.0,5.142857142857143,3,0.14285714285714285,36,1,1,1,7,1.0,3,0.14285714285714285,6,0,0,1,16,0,0,0,1,NotSpam
1,0,30,0,3.0,0,2.0,web,0,0,0,1,1,1,0,104,1,0,0,0,0,0,0,104.0,104.0,0,0.0,104,0,1,2,1,1.0,0,2.0,0,1,1,0,12,12,3,0,2,NotSpam
1,0,9,0,3.0,0,4.0,contentsharing,0,0,0,1,0,1,1,96,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,12,12,13,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,138.0,5.619047619047619,15,0.0,118,0,1,1,21,1.05,0,0.047619047619047616,0,2,1,0,9,13,1,0,2,NotSpam
0,1,0,1,3.0,17.0,1.0,contentsharing,1,0,0,1,0,1,1,52,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,14,1,0,2,NotSpam
1,0,0,0,2.0,0,1.0,mobile,0,0,0,1,0,1,0,21,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,14,3,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,mobile,1,0,0,1,1,1,1,110,4,0,0,0,0,0,0,26.0,5.75,3,0.0,23,0,1,1,4,1.0,2,0.25,0,2,0,0,11,0,1,0,2,NotSpam
1,0,0,1,3.0,13.0,1.0,contentsharing,0,0,0,1,1,1,0,42,3,1,1,0,0,0,0,17.5,5.0,2,0.0,30,0,2,1,6,1.0,3,0.16666666666666666,0,1,1,0,14,14,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,15,8,0,2,NotSpam
1,0,0,3,3.0,15.666666666666666,1.0,contentsharing,1,0,0,1,1,1,1,83,4,1,0,0,0,0,0,43.333333333333336,4.826086956521739,6,0.043478260869565216,111,1,3,1,23,1.15,5,0.043478260869565216,0,1,1,0,12,14,8,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,3,0,1,1,13,13,0,34,2,NotSpam
0,1,0,1,3.0,17.0,1.0,mobile,1,0,0,1,0,1,1,52,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,7,7,1,0,2,NotSpam
1,0,0,4,3.0,16.75,1.0,mobile,1,0,0,1,1,1,1,104,4,0,0,0,0,0,0,43.0,6.333333333333333,2,0.0,38,0,1,1,6,1.0,3,0.16666666666666666,0,1,1,0,15,15,1,0,2,NotSpam
1,0,38,0,4.0,0,5.0,web,0,0,0,1,1,1,0,150,3,0,0,0,0,0,0,162.0,162.0,0,0.0,162,0,1,2,1,1.0,4,2.0,0,0,1,0,0,17,4,0,0,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,15,11,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,29,25,1,0,3,NotSpam
1,0,7,0,3.0,0,5.0,web,0,0,0,1,1,1,0,85,1,0,0,0,0,0,0,30.0,6.75,3,0.0,27,0,1,1,4,1.0,2,0.25,0,1,1,0,27,14,3,0,4,NotSpam
1,0,3,0,2.0,0,2.0,mobile,0,0,0,1,1,1,0,55,3,0,0,0,0,0,0,31.0,7.0,3,0.25,28,1,1,1,4,1.0,5,0.25,0,1,1,0,12,9,3,0,2,NotSpam
1,0,0,6,3.0,14.5,1.0,web,0,0,0,1,1,1,0,59,3,0,0,0,0,1,0,230.0,11.833333333333334,6,0.0,209,0,1,3,18,1.0,13,0.16666666666666666,0,1,1,0,13,17,8,0,2,NotSpam
1,0,0,2,3.0,34.5,2.0,mobile,0,0,0,1,1,1,0,108,1,0,0,0,0,0,0,14.0,6.5,0,0.0,13,0,1,1,2,1.0,2,0.5,0,1,1,0,9,12,27,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,mobile,1,0,0,1,1,1,1,102,4,0,0,0,0,0,0,87.0,5.769230769230769,3,0.0,75,0,1,1,13,1.0,1,0.07692307692307693,0,1,1,0,15,16,1,0,2,NotSpam
1,0,0,1,3.0,6.0,8.0,web,0,0,0,1,1,1,0,106,1,1,1,0,0,0,0,77.0,4.342465753424658,60,0.0,316,0,5,1,73,1.2166666666666666,26,0.0136986301369863,0,1,1,0,12,11,1,0,2,NotSpam
1,0,0,0,3.0,0,2.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,84.66666666666667,6.194444444444445,27,0.0,217,0,3,1,36,1.1612903225806452,19,0.027777777777777776,21,0,1,1,28,26,0,7118,5,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,13,8,0,0,NotSpam
1,0,0,2,3.0,22.0,1.0,contentsharing,1,0,0,1,0,1,1,83,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,15,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,239.0,3.4444444444444446,52,0.0,186,0,1,1,54,1.542857142857143,10,0.018518518518518517,0,2,1,0,12,12,1,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,1,1,0,59,1,0,0,0,0,0,0,46.0,4.222222222222222,9,0.0,37,0,1,1,9,1.0,1,0.1111111111111111,0,2,1,0,20,19,1,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,1,1,0,73,1,0,0,0,0,0,0,82.0,3.8823529411764706,5,0.0,66,0,1,1,17,1.1333333333333333,1,0.058823529411764705,0,1,1,0,20,20,4,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,5.0,5.0,0,0.0,5,0,1,1,1,1.0,0,1.0,0,2,1,0,12,19,8,0,2,NotSpam
1,0,4,0,3.0,0,2.0,mobile,0,0,0,1,0,1,1,58,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,13,19,0,2,NotSpam
1,0,7,0,3.0,0,3.0,thirdparty,0,0,0,1,1,1,0,93,1,1,0,0,0,1,0,92.0,4.283018867924528,41,0.0,227,0,3,1,53,1.2045454545454546,53,0.018867924528301886,0,2,1,0,11,13,1,0,2,NotSpam
1,0,0,0,3.0,0,3.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,148.14705882352942,5.557124518613607,663,0.0,4258,0,34,2,779,2.1460055096418733,168,0.0025673940949935813,0,1,1,0,17,11,1,0,3,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,1,1,0,18,1,0,0,0,0,0,0,118.0,8.916666666666666,7,0.25,104,3,1,2,12,1.0,9,0.16666666666666666,7,0,1,1,4,5,0,109620,1,NotSpam
0,1,0,0,3.0,0,3.0,mobile,1,0,0,1,0,1,1,63,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,22,1,0,2,NotSpam
1,0,0,2,3.0,22.0,1.0,contentsharing,1,0,0,1,0,1,1,83,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,13,3,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,75,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,13,1,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,1,1,1,110,4,0,0,0,0,0,0,53.2,5.159090909090909,9,0.022727272727272728,227,1,5,1,44,1.0476190476190477,24,0.022727272727272728,90,0,0,1,12,0,0,0,2,NotSpam
1,0,0,0,2.0,0,1.0,web,0,0,0,1,0,1,0,25,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,15,1,0,2,NotSpam
1,0,0,0,2.0,0,1.0,thirdparty,0,0,0,1,0,1,0,20,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,13,0,0,0,NotSpam
1,0,0,2,3.0,13.0,1.0,web,0,0,0,1,1,1,0,42,3,0,0,0,0,1,0,42.0,42.0,0,0.0,42,0,1,2,1,1.0,3,2.0,0,1,1,0,12,12,1,0,2,NotSpam
1,0,22,0,3.0,0,8.0,web,0,0,0,1,1,1,0,140,1,0,0,0,0,0,0,160.0,52.666666666666664,2,0.0,156,0,1,2,3,1.0,0,0.6666666666666666,0,1,1,0,25,12,1,0,4,NotSpam
1,0,0,2,3.0,22.0,1.0,mobile,1,0,0,1,1,1,0,83,1,0,0,0,0,0,0,9.0,4.0,1,0.0,8,0,1,1,2,1.0,1,0.5,0,1,1,0,14,16,1,0,2,NotSpam
1,0,15,1,3.0,15.0,2.0,contentsharing,0,0,0,1,1,1,0,136,1,0,0,0,0,0,0,92.0,5.2,10,0.0,78,0,1,1,15,1.0714285714285714,9,0.06666666666666667,0,1,1,0,13,10,1,0,2,NotSpam
1,0,10,1,3.0,12.0,5.0,contentsharing,0,0,0,1,1,1,0,117,1,0,0,0,0,0,0,28.0,3.8333333333333335,7,0.0,46,0,2,1,12,1.0,1,0.08333333333333333,0,1,1,0,15,13,1,0,2,NotSpam
1,0,12,0,3.0,0,2.0,web,0,0,0,1,1,1,0,122,1,1,0,0,0,0,0,66.0,5.7,7,0.0,57,0,1,1,10,1.0,3,0.1,0,2,1,0,12,12,1,0,2,NotSpam
1,0,7,0,3.0,0,5.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,111.0,111.0,0,0.0,111,0,1,1,1,1.0,4,1.0,10,0,1,1,18,31,0,217,3,NotSpam
0,1,11,0,3.0,0,3.0,contentsharing,0,0,0,1,0,1,1,133,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,19,14,1,0,4,NotSpam
1,0,13,0,4.0,0,1.0,contentsharing,0,0,0,1,0,1,1,115,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,0,0,0,14,0,0,0,2,NotSpam
1,0,0,4,3.0,16.25,1.0,web,1,0,0,1,1,1,0,102,4,0,0,0,0,1,0,162.0,5.52,83,0.0,549,0,4,2,100,1.2048192771084338,41,0.02,0,2,1,0,20,18,1,0,4,NotSpam
1,0,7,0,4.0,0,3.0,mobile,0,0,0,1,0,1,1,112,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,22,8,0,2,NotSpam
0,1,0,0,3.0,0,1.0,web,0,0,0,1,0,1,1,30,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,29,27,5,0,3,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,20,19,1,0,3,NotSpam
0,1,0,1,3.0,6.0,5.0,contentsharing,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,14,1,0,2,NotSpam
1,0,0,0,3.0,0,5.0,web,0,0,0,1,1,1,0,72,1,0,0,0,0,0,0,110.0,26.75,0,0.0,104,0,1,2,4,1.0,6,0.5,0,1,1,0,10,10,2,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,76.33333333333333,5.444444444444445,24,0.027777777777777776,196,1,3,1,36,1.125,16,0.027777777777777776,3,0,0,1,9,0,0,0,1,NotSpam
1,0,0,2,3.0,13.0,1.0,web,0,0,0,1,1,1,0,42,3,0,0,0,0,1,0,142.5,6.972222222222222,23,0.0,246,0,2,2,36,1.1612903225806452,26,0.05555555555555555,0,1,1,0,14,14,1,0,2,NotSpam
1,0,0,2,3.0,29.5,1.0,contentsharing,0,0,0,1,0,1,1,100,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,12,15,11,0,2,NotSpam
1,0,0,2,4.0,7.0,1.0,web,0,0,0,1,1,1,0,32,1,0,0,0,0,1,0,94.5,4.96875,27,0.0,155,0,2,2,32,1.0666666666666667,8,0.0625,31,0,1,1,6,6,0,70102,1,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,17,16,7,0,2,NotSpam
0,1,0,0,3.0,0,2.0,thirdparty,1,0,0,1,1,1,0,57,1,0,0,0,0,0,0,2.0,2.0,0,0.0,2,0,1,1,1,1.0,1,1.0,0,1,1,0,0,14,1,0,0,NotSpam
1,0,0,4,3.0,17.25,1.0,mobile,1,0,0,1,1,1,0,106,4,0,0,0,0,0,0,62.0,4.25,9,0.0,51,0,1,1,12,1.0,6,0.08333333333333333,0,1,1,0,12,14,1,0,2,NotSpam
1,0,0,4,3.0,17.25,1.0,mobile,1,0,0,1,1,1,1,106,4,0,0,0,0,0,0,104.0,4.25,11,0.0,85,0,1,1,20,1.0526315789473684,1,0.05,0,2,1,0,10,10,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,7,10,0,3,NotSpam
1,0,0,0,3.0,0,3.0,mobile,1,0,0,1,0,1,1,60,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,18,8,1,0,3,NotSpam
1,0,0,4,3.0,16.25,1.0,mobile,1,0,0,1,1,1,0,102,4,1,1,0,0,0,0,30.5,5.2,7,0.0,52,0,2,1,10,1.0,2,0.1,0,2,1,0,15,15,1,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,206.0,5.088235294117647,27,0.0,173,0,1,1,34,1.1333333333333333,6,0.029411764705882353,12,0,0,1,23,0,0,24,5,NotSpam
1,0,9,0,3.0,0,2.0,contentsharing,0,0,0,1,0,1,1,96,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,15,3,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,57,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,21,19,1,0,3,NotSpam
1,0,0,0,3.0,0,4.0,contentsharing,0,0,0,1,1,1,0,68,1,1,0,0,0,1,0,87.0,6.08,18,0.0,144,0,2,1,25,1.1904761904761905,13,0.04,0,2,1,0,13,13,1,0,2,NotSpam
1,0,6,0,3.0,0,3.0,web,0,0,0,1,1,1,0,122,1,0,0,0,0,0,0,24.0,5.25,4,0.0,21,0,1,1,4,1.0,1,0.25,0,2,1,0,13,14,1,0,2,NotSpam
1,0,0,0,2.0,0,1.0,web,0,0,0,1,1,0,0,20,1,1,1,0,0,0,0,24.333333333333332,4.428571428571429,10,0.0,62,0,3,1,14,1.0,11,0.07142857142857142,0,1,1,0,15,14,1,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,19,18,4,0,3,NotSpam
1,0,0,3,3.0,15.666666666666666,1.0,contentsharing,1,0,0,1,0,1,1,83,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,16,18,8,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,43.0,5.285714285714286,6,0.07142857142857142,74,1,2,1,14,1.0,17,0.07142857142857142,15,0,1,1,34,34,0,1543,5,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,65.5,4.826086956521739,17,0.0,103,0,2,1,23,1.0,11,0.043478260869565216,0,1,1,0,27,9,3,0,4,NotSpam
1,0,0,3,3.0,13.666666666666666,1.0,contentsharing,1,0,0,1,1,1,1,77,4,0,0,0,0,0,0,91.63636363636364,5.62987012987013,102,0.0,840,0,11,1,154,1.2622950819672132,35,0.006493506493506494,0,2,1,0,19,19,3,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,0,1,1,21,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,22,0,0,1,12,0,0,19,1,NotSpam
1,0,0,0,2.0,0,1.0,mobile,0,0,0,1,0,1,1,25,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,0,1,0,19,19,1,0,2,NotSpam
1,0,0,3,3.0,22.666666666666668,1.0,contentsharing,1,0,0,1,1,1,1,104,4,0,0,0,0,0,0,7.0,7.0,1,0.0,7,0,1,1,1,1.0,1,1.0,0,2,1,0,21,10,1,0,2,NotSpam
1,0,0,0,2.0,0,1.0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,102.125,4.493421052631579,129,0.0,663,0,8,1,152,1.3103448275862069,38,0.006578947368421052,25,0,1,1,13,12,0,1542045,2,NotSpam
1,0,1,1,3.0,13.0,1.0,web,0,0,0,1,1,1,0,42,3,0,0,0,0,0,0,73.5,5.7727272727272725,5,0.09090909090909091,126,2,2,1,22,1.0476190476190477,14,0.045454545454545456,0,1,1,0,13,17,8,0,2,NotSpam
1,0,0,1,3.0,11.0,1.0,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,3,0,0,1,0,0,0,496,0,NotSpam
1,0,0,3,3.0,23.666666666666668,1.0,mobile,1,0,0,1,0,1,1,107,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,19,11,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,43.0,4.5,6,0.0,35,0,1,1,8,1.0,2,0.125,0,1,1,0,9,10,1,0,2,NotSpam
0,1,0,3,3.0,22.0,1.0,mobile,1,0,0,1,0,1,1,103,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,16,1,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,1,1,1,110,4,0,0,0,0,0,0,91.0,4.75,12,0.0,76,0,1,1,16,1.0,69,0.0625,0,1,1,0,12,19,1,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,mobile,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,22,15,14,0,3,NotSpam
1,0,0,0,3.0,0,3.0,mobile,1,0,0,1,0,1,1,66,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,29,23,24,0,4,NotSpam
1,0,0,3,3.0,15.666666666666666,1.0,contentsharing,1,0,0,1,1,1,1,83,4,0,0,0,0,0,0,36.0,1.25,5,0.0,36,0,2,1,36,3.6,7,0.027777777777777776,0,1,1,0,0,14,35,0,0,NotSpam
1,0,0,3,3.0,22.0,1.0,contentsharing,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,10,18,21,0,2,NotSpam
0,1,0,2,3.0,32.5,2.0,thirdparty,0,1,0,1,0,1,0,104,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,18,1,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,contentsharing,1,0,0,1,1,1,1,102,4,0,0,0,0,0,0,10.0,6.333333333333333,2,0.0,19,0,2,1,3,1.0,5,0.3333333333333333,0,2,1,0,14,17,1,0,2,NotSpam
1,0,0,1,3.0,13.0,1.0,contentsharing,0,0,0,1,1,1,0,42,3,1,0,0,0,0,0,51.0,7.0,4,0.23076923076923078,90,3,2,1,13,1.0,8,0.07692307692307693,97,0,1,1,10,9,0,1479,2,NotSpam
1,0,0,3,3.0,23.333333333333332,1.0,contentsharing,1,0,0,1,0,1,1,106,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,25,24,8,0,3,NotSpam
1,0,0,0,2.0,0,1.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,119.0,5.315789473684211,10,0.0,98,0,1,1,19,1.0555555555555556,16,0.05263157894736842,6,0,1,1,9,12,0,99040,1,NotSpam
1,0,1,0,3.0,0,2.0,mobile,0,0,0,1,0,1,1,46,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,0,0,0,16,0,0,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,31.5,6.222222222222222,2,0.0,56,0,2,1,9,1.0,6,0.1111111111111111,14,0,0,1,34,0,0,0,3,NotSpam
1,0,14,0,3.0,0,4.0,contentsharing,0,0,0,1,1,1,0,150,1,0,0,0,0,0,0,18.0,2.8,2,0.0,14,0,1,1,5,1.0,5,0.2,73,0,1,1,19,17,0,312,2,NotSpam
1,0,3,0,3.0,0,4.0,contentsharing,0,0,0,1,0,1,1,88,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,14,1,0,2,NotSpam
1,0,0,2,3.0,5.0,1.0,web,0,0,0,1,1,1,0,36,1,0,0,0,0,1,0,1049.0,4.023923444976076,98,0.0,826,0,1,2,209,2.0693069306930694,188,0.009569377990430622,66,0,0,1,14,0,0,0,1,NotSpam
1,0,5,0,4.0,0,2.0,contentsharing,0,0,0,1,1,1,0,75,1,0,0,0,0,0,0,168.0,4.28125,30,0.0,137,0,1,1,32,1.032258064516129,5,0.03125,0,1,1,0,10,9,3,0,2,NotSpam
1,0,0,0,2.0,0,1.0,thirdparty,0,0,0,1,1,1,0,21,1,0,0,0,0,0,0,71.0,7.0,7,0.0,63,0,1,2,9,1.0,12,0.2222222222222222,2,0,1,1,11,7,0,236753,1,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,13,1,0,2,NotSpam
1,0,0,4,3.0,16.25,1.0,web,1,0,0,1,1,1,0,102,4,0,0,0,0,0,0,117.0,6.866666666666666,1,0.0,103,0,1,1,15,1.0,8,0.06666666666666667,0,2,1,0,14,14,2,0,2,NotSpam
0,1,0,1,3.0,17.0,1.0,mobile,1,0,0,1,0,1,1,52,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,12,1,0,2,NotSpam
1,0,0,0,3.0,0,2.0,web,0,0,0,1,1,1,0,35,1,0,0,0,0,0,0,139.0,3.242424242424242,0,0.3333333333333333,106,11,1,1,33,2.2,13,0.030303030303030304,12,0,1,1,15,7,0,2352,2,NotSpam
1,0,4,6,3.0,20.333333333333332,1.0,web,0,0,0,1,1,1,0,92,3,0,0,0,0,1,0,92.0,92.0,0,0.0,92,0,1,2,1,1.0,15,2.0,0,0,0,1,25,0,0,303,4,NotSpam
1,0,11,0,2.0,0,2.0,web,0,0,0,1,0,1,1,94,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,24,21,8,0,3,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,16,1,0,2,NotSpam
0,1,12,0,3.0,0,4.0,web,1,0,0,1,0,0,0,145,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,16,20,28,0,2,NotSpam
1,0,0,4,3.0,16.25,1.0,mobile,1,0,0,1,1,1,1,102,4,0,0,0,0,0,0,92.0,5.2,3,0.0,78,0,1,1,15,1.0,1,0.06666666666666667,0,2,1,0,22,15,1,0,3,NotSpam
